customer_id,age,income,education,employment_years,credit_score,debt_to_income_ratio,existing_loans,savings_balance,mortgage_balance,loan_amount_requested,years_at_current_address,number_of_credit_cards,late_payments_6m,bankruptcies,marital_status,dependents,home_ownership,loan_approved,approval_probability
CUST_010698,60,72545.15,High School,3.8,651,0.518,2,25795.78,27074.16,10868.31,12.6,2,1,0,Single,0,Mortgage,0,0.447
CUST_025172,45,76669.74,Some College,15.5,684,0.382,0,31157.69,12540.75,24858.3,0.4,1,1,0,Married,1,Mortgage,0,0.494
CUST_033973,51,81086.25,Bachelor,16.5,765,0.427,0,32609.41,110401.92,2548.2,4.0,5,0,0,Single,1,Mortgage,0,0.522
CUST_005131,66,50032.71,High School,11.0,824,0.262,1,3829.65,0.0,2288.45,19.4,2,1,1,Married,0,Rent,0,0.256
CUST_008834,52,104651.91,High School,1.7,454,0.402,2,66304.0,148270.36,5235.18,5.2,1,0,0,Married,0,Rent,0,0.411
CUST_021155,28,85815.25,High School,0.4,609,0.336,1,74500.35,0.0,22421.7,1.6,5,0,0,Single,1,Mortgage,0,0.449
CUST_002263,47,28930.76,High School,1.8,611,0.39,1,3225.06,275750.51,2344.81,10.4,2,0,0,Married,1,Mortgage,0,0.374
CUST_040107,34,40730.51,High School,12.0,635,0.169,1,5051.38,420031.11,3057.58,16.0,0,0,0,Married,0,Rent,0,0.443
CUST_004146,25,22974.86,Some College,3.0,685,0.34,1,6775.74,45303.96,9075.29,7.5,5,1,0,Divorced,0,Own,0,0.398
CUST_014548,41,78356.83,High School,7.0,764,0.298,1,3599.55,512845.8,1000.0,8.1,1,2,0,Single,3,Own,0,0.522
CUST_009732,53,119057.05,Some College,8.0,578,0.542,2,137281.35,0.0,100000.0,7.7,0,1,0,Single,1,Rent,0,0.419
CUST_022970,60,40104.99,Master,16.9,610,0.211,1,12601.58,41506.28,7630.87,0.8,1,0,0,Divorced,2,With Parents,0,0.43
CUST_026569,61,78998.52,Some College,2.4,558,0.245,0,85602.76,0.0,9507.67,2.2,1,0,0,Married,0,With Parents,0,0.445
CUST_039740,37,63412.25,High School,2.2,714,0.423,2,15074.16,85987.39,22851.39,14.0,2,0,0,Widowed,1,Own,1,0.458
CUST_026410,39,42977.15,PhD,3.5,719,0.388,1,21194.05,33909.51,19466.94,0.2,3,0,0,Married,1,Mortgage,0,0.436
CUST_020052,67,61781.25,Some College,8.4,744,0.613,3,8789.47,120390.41,17538.24,2.8,0,1,0,Divorced,1,Mortgage,0,0.467
CUST_039255,35,48821.58,PhD,11.9,582,0.347,3,22815.13,72479.24,23421.93,5.6,1,1,0,Married,1,Rent,0,0.422
CUST_015598,60,20000.0,PhD,7.8,522,0.398,1,6384.13,30610.42,1000.0,5.2,3,0,0,Married,3,Rent,0,0.348
CUST_025002,24,88672.12,Master,2.0,652,0.198,4,18442.25,0.0,34192.24,4.4,1,1,1,Divorced,2,Own,1,0.192
CUST_029228,29,31488.82,Bachelor,4.8,653,0.596,4,566.43,0.0,1000.0,4.9,3,1,0,Married,0,Own,0,0.306
CUST_024378,32,33687.52,Master,0.2,652,0.475,1,3164.79,0.0,5788.07,14.6,1,1,0,Married,1,Mortgage,1,0.383
CUST_030287,44,20000.0,Some College,22.0,593,0.259,2,2347.02,14504.21,1000.0,6.0,4,0,0,Divorced,0,Rent,0,0.391
CUST_000438,48,70039.81,Bachelor,6.9,658,0.365,3,11268.22,474868.96,10885.01,10.4,2,1,0,Single,0,Rent,1,0.468
CUST_015672,39,65287.33,High School,12.8,545,0.158,2,9011.11,0.0,1000.0,0.5,1,0,0,Married,0,Rent,1,0.45
CUST_006699,38,34547.93,PhD,1.2,556,0.164,3,8819.22,511282.05,3452.24,2.4,2,0,0,Divorced,2,Own,1,0.382
CUST_024810,62,96627.8,Bachelor,0.4,747,0.283,2,12546.97,0.0,22659.51,0.8,4,1,0,Married,1,Mortgage,1,0.5
CUST_028054,28,33276.01,Some College,1.9,555,0.627,1,8281.57,0.0,1604.52,8.9,5,1,0,Married,2,Mortgage,0,0.341
CUST_038445,59,47190.89,Some College,6.6,762,0.165,1,494.35,208009.04,4619.77,0.2,3,0,0,Single,0,Mortgage,0,0.486
CUST_039262,26,68480.08,High School,4.0,712,0.461,1,3730.07,229622.23,21692.82,0.4,5,0,0,Single,1,Mortgage,0,0.467
CUST_014714,52,102963.02,Bachelor,0.9,583,0.383,2,8275.71,0.0,8228.71,0.1,3,0,0,Married,0,Mortgage,0,0.438
CUST_015644,60,31526.55,Bachelor,1.0,661,0.334,4,38412.74,0.0,6953.22,0.1,1,1,0,Single,2,Mortgage,1,0.318
CUST_006018,57,22501.36,High School,8.6,696,0.473,2,10126.37,19993.87,9204.39,3.7,2,2,0,Married,4,Own,0,0.406
CUST_043962,23,20000.0,High School,1.0,704,0.358,0,15877.28,0.0,3746.59,14.8,2,0,0,Married,0,Mortgage,0,0.393
CUST_021345,30,25177.46,Bachelor,3.4,565,0.198,0,589.38,15005.85,2202.16,4.0,3,0,0,Single,0,Mortgage,0,0.375
CUST_041752,62,31450.32,Some College,10.7,533,0.26,2,14633.96,96370.2,7218.35,9.2,4,2,0,Married,0,With Parents,0,0.387
CUST_019188,36,52077.25,Bachelor,3.6,632,0.122,1,11423.33,0.0,15022.6,1.8,0,2,0,Married,0,Own,0,0.444
CUST_015966,36,39471.13,High School,8.8,508,0.419,2,2053.03,194815.27,26722.92,1.0,2,1,0,Married,1,Mortgage,0,0.358
CUST_017456,65,20000.0,Master,2.5,777,0.482,2,11382.21,252293.95,1282.63,1.4,1,0,0,Single,0,Mortgage,1,0.411
CUST_039273,57,27948.89,Some College,31.8,718,0.247,1,2556.46,0.0,3438.69,1.8,1,2,0,Married,1,Own,1,0.445
CUST_017722,64,46217.69,Some College,22.7,565,0.239,2,1274.98,72466.61,3660.11,1.7,2,0,0,Single,2,Mortgage,0,0.422
CUST_000307,41,52256.57,Bachelor,0.7,640,0.366,2,19989.12,0.0,1504.07,3.6,1,1,0,Divorced,0,With Parents,0,0.417
CUST_041713,39,42630.1,Some College,8.5,524,0.205,2,86.44,246966.92,18900.34,0.5,5,0,0,Single,1,Mortgage,0,0.401
CUST_001174,52,51352.74,High School,3.0,657,0.225,1,8918.23,0.0,8258.64,0.6,0,2,0,Widowed,1,Mortgage,1,0.441
CUST_038166,49,78113.39,Bachelor,1.9,694,0.271,0,164395.49,252145.97,100000.0,6.5,2,1,0,Single,2,With Parents,0,0.449
CUST_035068,48,82098.7,Some College,6.8,571,0.392,1,43176.92,120922.78,5685.01,4.8,2,0,0,Married,1,Rent,0,0.451
CUST_024375,22,49367.22,High School,0.0,631,0.459,1,4236.84,0.0,7742.79,7.1,3,0,0,Single,0,Mortgage,0,0.4
CUST_026196,43,28631.23,Bachelor,7.3,850,0.137,4,23568.58,162917.09,1000.0,0.5,2,1,0,Divorced,0,With Parents,0,0.394
CUST_000082,24,137738.29,Bachelor,0.3,641,0.238,0,17220.82,28054.64,100000.0,2.9,3,0,0,Widowed,0,Rent,0,0.45
CUST_020684,44,20000.0,Bachelor,6.9,607,0.394,1,74.45,0.0,6631.67,5.0,1,0,0,Married,1,With Parents,0,0.374
CUST_015819,39,68031.33,Some College,5.5,661,0.645,0,11642.02,256519.02,35800.97,1.8,2,1,0,Married,1,Mortgage,1,0.434
CUST_017682,27,185883.41,Some College,4.4,690,0.655,3,37996.41,0.0,100000.0,14.3,1,3,0,Married,2,Rent,0,0.319
CUST_031729,60,57778.82,Some College,5.0,621,0.261,2,6641.02,0.0,12759.69,0.6,3,0,0,Married,1,Mortgage,1,0.441
CUST_024674,41,59109.41,Some College,0.9,664,0.414,1,34440.49,58663.63,28130.71,0.4,3,0,0,Married,0,Mortgage,0,0.432
CUST_005331,41,49167.47,Some College,5.9,665,0.269,1,33555.6,126435.18,11626.07,9.5,2,2,0,Married,1,Own,1,0.445
CUST_011853,66,71438.57,Master,12.4,622,0.365,3,16304.81,0.0,100000.0,1.2,8,0,0,Single,1,Rent,1,0.429
CUST_012533,36,21957.18,Bachelor,11.3,579,0.188,2,24870.65,0.0,12187.96,4.0,3,0,0,Married,1,Mortgage,0,0.389
CUST_012876,57,114266.65,PhD,5.5,622,0.446,2,20883.13,94341.56,73984.11,0.0,2,0,0,Single,0,With Parents,0,0.446
CUST_048923,30,54345.71,High School,1.8,850,0.456,1,1340.55,0.0,15743.3,2.7,3,3,0,Married,2,Rent,0,0.34
CUST_032750,33,43839.05,High School,7.3,697,0.452,0,8954.7,166772.71,10238.49,2.9,3,1,0,Married,0,With Parents,1,0.436
CUST_039307,51,81239.49,Some College,22.1,447,0.346,1,5693.23,40465.74,9775.46,1.1,2,1,0,Married,0,Rent,0,0.44
CUST_009436,69,65769.27,High School,5.1,731,0.171,3,15005.8,0.0,11561.09,4.2,2,0,0,Married,1,Mortgage,1,0.498
CUST_002490,39,239320.94,Bachelor,1.5,582,0.674,0,13575.86,49827.36,100000.0,1.4,2,0,0,Single,0,Rent,0,0.414
CUST_006761,54,40234.28,PhD,4.6,687,0.196,2,4040.81,76092.21,7483.58,1.3,2,0,0,Single,1,Rent,0,0.442
CUST_025741,67,40060.68,High School,10.9,575,0.28,0,19981.74,70185.84,11235.06,6.2,2,2,0,Single,5,Mortgage,0,0.412
CUST_002600,68,24849.74,PhD,6.5,673,0.3,2,2353.23,0.0,1000.0,0.6,2,2,0,Single,0,Mortgage,0,0.411
CUST_044226,36,62302.15,Some College,12.6,721,0.146,3,3048.83,6066.13,18595.74,4.2,1,0,0,Single,1,Own,0,0.506
CUST_031959,58,73633.87,Bachelor,1.3,499,0.159,4,10967.3,0.0,3109.87,5.8,3,0,0,Divorced,1,Rent,0,0.337
CUST_044088,66,86226.34,Bachelor,2.1,498,0.375,0,186342.2,0.0,2543.1,6.5,3,0,0,Married,2,Own,0,0.414
CUST_048273,56,107025.89,Bachelor,16.8,529,0.384,2,42511.92,123192.58,5325.96,2.9,1,1,0,Divorced,0,With Parents,1,0.446
CUST_037595,61,29321.36,Some College,4.3,781,0.211,1,3527.4,533028.57,6120.95,5.6,3,0,0,Married,1,Own,1,0.455
CUST_031464,25,45558.3,Some College,3.0,786,0.199,4,382.77,0.0,11590.08,1.7,3,0,0,Single,1,Mortgage,0,0.382
CUST_013403,62,80875.06,Master,1.8,686,0.245,2,26875.62,164031.32,1000.0,0.2,1,0,0,Single,3,Own,0,0.487
CUST_016232,58,32175.65,Bachelor,3.1,672,0.342,0,13769.64,115742.0,3134.16,2.2,2,1,0,Divorced,0,Mortgage,1,0.408
CUST_030431,69,29524.06,Some College,1.7,698,0.296,2,6558.09,136375.09,8262.72,5.2,1,0,0,Single,0,Mortgage,1,0.412
CUST_049342,69,20000.0,Some College,10.9,462,0.348,1,9112.74,0.0,1000.0,5.6,4,0,0,Married,1,Mortgage,1,0.352
CUST_028369,43,63850.25,Some College,2.7,714,0.317,1,862.57,0.0,31109.1,4.1,1,0,0,Single,1,Own,0,0.469
CUST_021860,35,72573.21,Bachelor,3.4,637,0.16,0,29027.22,0.0,9679.31,0.8,4,0,0,Married,1,Own,0,0.472
CUST_049086,52,27209.14,Bachelor,5.0,594,0.232,1,3856.43,0.0,3991.38,13.4,0,0,0,Single,1,Own,0,0.389
CUST_033464,56,40552.42,High School,9.3,536,0.238,4,3506.32,179437.31,1059.98,7.9,2,0,0,Married,2,Own,1,0.321
CUST_025695,40,67857.38,Bachelor,5.4,774,0.265,1,52096.12,0.0,1000.0,0.3,5,1,0,Single,0,Mortgage,0,0.508
CUST_047939,63,37328.46,Master,3.4,718,0.278,2,30438.22,43188.53,2420.94,1.4,0,0,0,Married,1,Mortgage,1,0.437
CUST_012640,23,56661.97,Master,1.0,617,0.477,4,21712.62,0.0,6575.34,1.1,4,1,1,Single,0,Own,0,0.163
CUST_039335,33,65150.52,Some College,8.6,593,0.297,0,1564.6,86342.93,21770.34,4.5,1,0,0,Single,0,Mortgage,0,0.45
CUST_047250,22,140326.36,Bachelor,0.0,753,0.374,3,12887.06,49069.67,56868.18,3.7,4,0,0,Single,0,Mortgage,1,0.493
CUST_040341,26,35277.96,Bachelor,3.7,552,0.22,2,7337.35,28772.82,31498.98,3.9,1,1,0,Married,2,Mortgage,0,0.359
CUST_002625,27,38811.64,Some College,5.0,792,0.256,3,11714.66,95810.1,13233.21,10.0,3,0,0,Married,3,Mortgage,1,0.471
CUST_025264,26,58307.84,PhD,4.0,742,0.201,5,18013.88,189099.78,2165.99,0.3,4,0,0,Single,0,With Parents,0,0.388
CUST_029932,22,88220.8,Master,0.0,729,0.537,4,56906.67,0.0,11918.13,0.7,2,0,0,Married,1,Rent,0,0.377
CUST_044825,61,34610.46,Bachelor,1.0,601,0.206,3,1034.77,188312.39,6046.0,2.5,2,0,0,Single,0,Mortgage,0,0.393
CUST_037427,44,36282.18,Bachelor,1.4,710,0.252,1,35840.24,113495.07,1000.0,3.1,0,0,0,Single,0,Mortgage,1,0.429
CUST_005261,38,62326.12,High School,1.1,848,0.532,1,10103.09,255269.75,4078.05,20.9,3,1,0,Single,2,Own,1,0.488
CUST_011817,53,28186.58,Some College,3.9,570,0.287,5,10698.87,0.0,19930.59,8.4,5,1,0,Single,1,Mortgage,0,0.286
CUST_017670,53,91069.33,Bachelor,16.4,636,0.408,2,10742.7,149622.41,100000.0,0.4,2,0,0,Married,2,Rent,1,0.448
CUST_018334,45,62177.6,Master,1.1,682,0.528,1,2412.38,173169.93,15515.82,3.8,5,0,0,Divorced,0,With Parents,1,0.433
CUST_044742,42,54998.99,Some College,8.1,599,0.232,0,8282.23,0.0,3528.85,2.9,0,0,0,Married,0,Rent,0,0.441
CUST_007528,60,33243.15,Some College,5.3,541,0.414,0,16927.53,0.0,5228.38,12.4,6,0,1,Married,1,Mortgage,1,0.183
CUST_012285,45,85949.54,Bachelor,1.0,814,0.171,1,39021.86,0.0,1000.0,3.2,2,1,0,Married,1,Mortgage,0,0.534
CUST_010211,54,38490.04,Bachelor,11.6,478,0.227,0,16472.09,0.0,12143.84,1.2,1,2,0,Married,0,Rent,1,0.39
CUST_015107,67,78718.44,Master,2.2,642,0.182,3,9677.6,255994.36,21291.82,3.0,5,0,1,Widowed,1,Mortgage,0,0.239
CUST_046131,27,20000.0,Bachelor,5.0,605,0.233,0,4288.13,181395.66,4109.62,2.2,1,0,0,Single,0,Own,0,0.382
CUST_008056,33,23853.02,High School,0.6,651,0.206,4,3086.07,88759.9,1569.23,0.6,2,1,0,Married,2,Own,1,0.314
CUST_003290,28,51878.68,Bachelor,2.2,826,0.303,1,9101.22,0.0,3983.58,4.7,2,0,0,Single,1,Own,1,0.489
CUST_045819,55,45508.44,PhD,3.7,458,0.403,1,10097.12,0.0,37018.57,0.4,3,0,0,Married,0,With Parents,0,0.343
CUST_038361,23,117873.58,PhD,1.0,645,0.409,1,17050.82,58289.68,65292.31,2.1,3,0,0,Single,0,Rent,0,0.451
CUST_004940,27,20000.0,Some College,2.4,640,0.32,1,5050.12,0.0,1646.4,0.3,5,0,0,Married,1,Rent,0,0.379
CUST_038257,38,23076.27,Master,2.1,692,0.251,1,10266.86,0.0,2085.25,1.9,1,0,0,Married,0,Mortgage,1,0.406
CUST_040198,31,98476.05,Some College,1.2,705,0.393,2,16158.15,219870.41,8942.04,0.0,2,0,0,Married,0,Rent,0,0.479
CUST_036875,35,90002.95,Bachelor,7.1,520,0.299,1,18465.46,327877.74,4158.21,3.8,3,1,0,Married,0,Rent,1,0.442
CUST_004081,41,60810.87,High School,4.4,718,0.25,1,39073.91,0.0,27775.77,1.0,2,0,1,Married,1,Mortgage,0,0.239
CUST_048183,63,51170.95,Bachelor,5.4,506,0.167,2,23507.71,0.0,1000.0,5.7,3,4,0,Married,1,Rent,1,0.281
CUST_014796,68,28219.75,Bachelor,0.9,720,0.271,1,13148.69,175688.16,1000.0,3.0,1,0,1,Divorced,1,Mortgage,0,0.209
CUST_037342,22,46832.28,Bachelor,0.0,800,0.386,1,2572.4,399498.15,17788.71,0.6,3,2,0,Divorced,1,Mortgage,1,0.459
CUST_037471,38,62524.27,Some College,16.0,517,0.3,1,9915.99,0.0,40308.7,0.8,4,1,0,Single,1,Mortgage,0,0.411
CUST_047665,49,44222.87,Bachelor,1.9,715,0.313,2,4603.01,0.0,4697.08,2.2,1,1,0,Single,0,With Parents,1,0.439
CUST_004496,47,50303.89,Bachelor,0.6,536,0.127,2,23682.93,0.0,10011.68,6.4,3,1,0,Married,1,Own,0,0.4
CUST_019029,36,78130.08,Some College,13.7,654,0.175,1,46984.18,0.0,4355.05,1.1,3,1,0,Single,0,Rent,1,0.504
CUST_005453,52,42610.02,Some College,7.0,723,0.169,1,38845.1,148242.0,82664.02,3.4,4,0,0,Single,2,Own,0,0.423
CUST_007783,66,102250.03,PhD,0.9,449,0.161,0,36644.03,0.0,16685.76,4.5,2,0,0,Married,0,With Parents,1,0.43
CUST_010206,55,41137.98,Some College,3.8,591,0.322,4,487.73,139030.94,34426.35,6.9,1,1,0,Single,2,Mortgage,0,0.299
CUST_031472,45,58306.28,Master,4.6,710,0.222,1,45022.33,18700.98,35966.32,8.1,3,0,1,Married,2,Rent,0,0.231
CUST_040361,42,35552.77,Bachelor,0.0,760,0.181,0,16049.83,368160.62,10744.08,0.1,2,0,0,Married,0,With Parents,0,0.447
CUST_006023,24,71212.26,High School,2.0,693,0.231,0,72893.57,49944.28,14140.54,15.6,3,0,0,Single,1,Mortgage,1,0.479
CUST_003828,25,73515.43,Some College,3.0,379,0.341,1,24712.05,87649.41,12131.13,1.0,3,1,0,Single,0,Mortgage,1,0.41
CUST_029161,35,32872.2,Bachelor,12.8,522,0.249,1,2500.88,337966.35,7131.38,1.1,8,1,0,Married,1,Mortgage,1,0.387
CUST_041844,51,46837.8,Master,4.8,682,0.226,2,61078.1,0.0,23615.25,2.2,2,0,0,Divorced,2,Mortgage,0,0.447
CUST_019457,32,49469.63,Bachelor,5.9,514,0.625,3,54727.74,29993.15,11999.97,5.7,6,0,1,Single,1,Own,0,0.182
CUST_043457,62,42500.54,Master,3.6,653,0.333,0,1587.87,0.0,22898.82,0.7,3,1,0,Married,0,Mortgage,0,0.414
CUST_025538,22,60199.78,Master,0.0,530,0.279,1,9457.35,19273.88,5993.13,25.9,2,0,1,Married,1,Mortgage,1,0.199
CUST_024184,69,109837.18,High School,34.6,647,0.221,1,1747.94,0.0,62917.95,1.1,6,1,0,Married,0,Rent,1,0.493
CUST_000325,64,68444.97,Bachelor,9.1,496,0.451,2,29279.85,0.0,12486.44,4.7,4,0,0,Married,1,Rent,0,0.411
CUST_030973,68,56458.42,Bachelor,12.1,665,0.225,4,10206.78,0.0,7497.28,6.3,1,2,0,Married,0,With Parents,0,0.377
CUST_025049,28,52966.95,High School,6.0,687,0.366,2,53515.19,21933.85,36166.97,3.2,0,0,0,Single,3,Mortgage,1,0.434
CUST_045834,52,33492.97,High School,1.7,548,0.229,2,8200.74,0.0,9836.11,2.9,5,0,0,Married,0,Mortgage,1,0.374
CUST_027625,36,61159.26,Some College,7.6,803,0.573,0,19868.22,208676.09,30955.22,0.6,4,2,0,Widowed,1,Mortgage,0,0.486
CUST_042667,62,71966.36,Some College,13.2,736,0.278,1,7590.38,0.0,8632.3,9.6,3,0,0,Single,0,Mortgage,1,0.514
CUST_041083,43,95304.51,Master,9.7,740,0.358,2,57529.05,115178.56,16152.0,4.1,2,0,0,Married,0,Own,0,0.519
CUST_025244,34,26084.23,Some College,0.1,570,0.311,1,17278.8,0.0,1483.81,5.9,0,0,0,Single,1,Own,0,0.358
CUST_038188,42,46259.45,Bachelor,0.2,524,0.327,0,10461.99,27046.83,42993.11,5.1,2,1,0,Single,0,Rent,1,0.344
CUST_014121,58,114826.41,Bachelor,1.3,688,0.29,1,12276.34,0.0,51141.67,0.9,4,2,0,Single,0,Own,0,0.483
CUST_020553,64,155492.39,High School,3.6,677,0.44,5,186685.4,69355.04,93905.82,9.1,4,1,0,Divorced,0,With Parents,1,0.37
CUST_030313,24,45404.56,Bachelor,2.0,644,0.304,0,49674.63,63394.22,4177.89,1.1,2,1,0,Divorced,0,Rent,0,0.418
CUST_024446,43,83295.43,Some College,2.6,630,0.368,0,145.9,42505.2,11498.8,1.6,3,1,0,Married,1,Mortgage,1,0.46
CUST_006309,56,30079.52,Master,5.7,792,0.193,1,16076.72,13420.27,8732.59,4.6,4,0,0,Single,0,Own,1,0.466
CUST_020500,35,54691.74,Some College,5.7,602,0.282,5,13157.02,154853.67,22988.53,2.7,1,1,0,Divorced,1,Mortgage,0,0.344
CUST_004947,38,45625.94,High School,1.8,754,0.399,4,44939.89,150716.0,5460.44,0.5,3,1,0,Married,0,Mortgage,0,0.357
CUST_042892,37,49267.33,High School,15.0,746,0.239,2,3639.76,323691.37,7334.35,0.5,1,0,0,Widowed,0,Own,1,0.487
CUST_025963,46,54352.72,Bachelor,4.1,800,0.234,1,24647.59,12328.39,5355.89,1.1,2,1,0,Widowed,2,Own,1,0.496
CUST_032859,26,116400.13,Master,4.0,607,0.159,1,1252.24,409219.83,67436.49,6.2,2,0,0,Single,0,Mortgage,0,0.467
CUST_029506,69,138059.36,Bachelor,4.6,767,0.34,1,44089.65,324895.82,1891.2,6.6,0,1,0,Single,1,Rent,1,0.514
CUST_003317,67,59184.71,Bachelor,3.0,672,0.218,0,52744.15,150501.39,67002.97,1.3,3,0,0,Single,0,Rent,0,0.425
CUST_024016,64,23074.53,High School,0.9,680,0.237,2,625.05,55895.46,5480.57,0.8,1,0,0,Married,1,Mortgage,1,0.4
CUST_029151,62,59490.08,Bachelor,2.8,554,0.35,1,30709.89,0.0,15427.83,10.9,6,1,0,Married,1,Own,0,0.406
CUST_042253,61,36950.5,Bachelor,0.9,702,0.312,1,6938.44,3242.0,1619.77,0.3,3,2,0,Single,0,Mortgage,1,0.421
CUST_011928,38,57242.2,Bachelor,12.2,500,0.304,1,35868.72,179870.28,9339.94,2.6,4,0,0,Single,1,Mortgage,0,0.41
CUST_028854,54,74693.35,High School,5.3,673,0.326,1,17897.96,14477.13,8392.58,8.5,4,3,0,Divorced,0,Own,0,0.335
CUST_012146,46,60863.18,Bachelor,5.2,601,0.374,4,429.43,0.0,12314.76,0.0,4,1,0,Single,1,Own,1,0.343
CUST_048927,63,57846.45,Bachelor,0.5,576,0.259,2,710.92,182879.6,1420.99,9.2,1,1,0,Single,2,Mortgage,1,0.413
CUST_009068,54,20000.0,High School,0.6,620,0.287,1,1997.81,193113.28,2379.6,2.4,2,0,0,Single,0,With Parents,1,0.37
CUST_001029,22,44286.74,Master,0.0,591,0.587,0,6916.95,48701.94,38988.53,9.4,2,0,0,Married,1,Rent,0,0.342
CUST_007169,43,39533.05,Some College,1.0,699,0.514,0,19727.02,0.0,35554.91,4.4,0,0,0,Single,1,Mortgage,1,0.38
CUST_000527,32,89169.02,High School,1.3,616,0.297,2,32346.91,0.0,15527.72,0.8,4,1,0,Married,0,Own,0,0.458
CUST_008578,34,41346.22,Bachelor,5.8,690,0.364,3,2733.07,0.0,19176.91,4.3,3,1,0,Married,1,Rent,0,0.433
CUST_033281,41,23395.73,Some College,0.9,523,0.272,2,9061.34,200498.78,1825.35,13.4,1,1,0,Single,1,Mortgage,1,0.344
CUST_030432,52,44286.41,High School,3.6,603,0.329,1,35601.04,520399.53,3721.25,8.3,0,0,0,Single,1,Mortgage,1,0.405
CUST_024128,30,57662.0,Some College,4.3,648,0.375,1,4287.23,307423.09,17817.5,2.2,4,0,0,Widowed,1,Mortgage,0,0.438
CUST_043973,52,139093.72,Some College,13.1,688,0.279,2,3872.56,0.0,9627.97,5.4,2,1,0,Single,1,With Parents,1,0.509
CUST_011660,57,78972.74,Master,2.4,467,0.518,0,6302.67,0.0,22764.76,31.4,6,0,0,Single,0,Mortgage,1,0.401
CUST_039098,64,52880.93,High School,0.5,607,0.292,5,6233.19,0.0,1000.0,0.5,2,0,0,Single,0,Mortgage,0,0.33
CUST_004344,40,66070.17,Bachelor,5.7,578,0.28,1,33591.43,0.0,2610.32,1.1,0,0,0,Single,0,Own,0,0.439
CUST_037613,63,29260.41,PhD,8.3,631,0.443,2,354.34,83436.37,2868.82,1.0,2,2,0,Married,1,Own,1,0.396
CUST_018412,28,91399.86,Some College,6.0,786,0.67,2,19071.29,70302.98,100000.0,3.6,3,2,1,Married,1,Rent,0,0.232
CUST_001417,24,46164.93,Some College,2.0,690,0.628,2,2820.67,184726.27,6820.73,1.4,2,1,0,Single,0,Mortgage,0,0.406
CUST_030481,33,73497.94,Master,2.5,538,0.525,2,1770.77,0.0,21746.57,12.9,1,0,0,Single,0,Mortgage,0,0.405
CUST_048627,55,90609.3,PhD,6.7,637,0.542,5,11810.91,38179.56,9048.51,0.3,2,0,1,Married,0,Mortgage,0,0.184
CUST_037210,59,40257.42,Bachelor,0.8,813,0.218,2,6058.56,0.0,20330.36,9.6,5,0,0,Married,1,Mortgage,1,0.471
CUST_028417,54,62317.51,Some College,5.6,718,0.315,0,1876.69,0.0,1000.0,7.3,3,0,0,Married,2,Own,1,0.477
CUST_006564,26,61784.56,High School,4.0,651,0.25,0,14718.06,213499.79,35055.17,4.3,3,0,0,Single,2,Mortgage,0,0.448
CUST_048789,52,103467.19,Bachelor,6.6,632,0.218,3,9488.84,0.0,66077.05,12.2,1,1,0,Single,0,Rent,0,0.473
CUST_010756,50,30696.35,Bachelor,6.2,638,0.413,2,12314.45,238509.2,3440.21,2.8,0,2,0,Single,2,Own,1,0.397
CUST_027081,22,38672.64,High School,0.0,604,0.36,3,9815.74,0.0,1556.83,15.1,2,1,0,Married,1,With Parents,0,0.384
CUST_011645,31,21681.17,High School,9.0,552,0.309,3,20365.92,67255.08,10626.96,6.7,1,2,0,Married,0,Mortgage,0,0.372
CUST_015254,56,23628.17,High School,7.8,796,0.572,0,6056.92,1252.96,12567.07,0.8,3,1,0,Married,0,Mortgage,1,0.427
CUST_007031,57,35386.87,Some College,15.6,619,0.285,0,8941.89,0.0,22017.62,2.1,2,0,0,Married,1,Mortgage,1,0.408
CUST_037778,34,104152.33,High School,8.5,567,0.313,2,48966.24,120959.28,81193.63,14.6,1,0,0,Married,0,With Parents,0,0.44
CUST_001885,43,31235.66,Bachelor,4.2,698,0.396,0,8416.8,83806.31,4949.3,1.9,3,0,0,Married,0,Mortgage,0,0.413
CUST_029238,63,92781.52,PhD,1.4,423,0.136,0,14204.69,51917.76,6937.59,2.7,1,0,0,Single,1,Mortgage,1,0.433
CUST_015583,25,42118.12,High School,1.8,670,0.33,0,5255.06,129238.16,1930.7,1.8,6,0,0,Divorced,0,Mortgage,0,0.419
CUST_029621,50,35788.39,Bachelor,2.2,399,0.349,1,2381.55,0.0,7070.95,10.6,2,1,0,Single,0,Rent,0,0.352
CUST_014552,51,66548.52,Some College,9.0,795,0.31,2,5816.11,65286.65,23236.36,1.5,1,0,0,Single,1,Rent,0,0.52
CUST_037987,65,81318.02,Master,8.2,640,0.249,2,15692.34,0.0,32153.07,2.4,5,0,0,Married,1,Own,1,0.49
CUST_038949,27,55405.77,Some College,5.0,672,0.209,3,2563.56,440897.58,2658.57,8.9,2,2,0,Married,0,Rent,1,0.459
CUST_011743,69,56170.44,Some College,2.2,747,0.31,3,37098.21,0.0,52404.23,12.0,2,0,0,Widowed,0,Mortgage,0,0.441
CUST_016709,67,217717.49,High School,4.7,718,0.395,0,16318.51,0.0,100000.0,7.0,2,0,0,Married,2,Mortgage,1,0.493
CUST_034328,25,95473.51,Master,2.7,600,0.39,3,66182.26,71819.47,36785.32,9.9,2,0,0,Married,0,Own,0,0.448
CUST_001708,35,64994.75,Some College,4.9,706,0.18,1,46499.27,33326.82,12700.17,0.9,4,0,0,Married,0,Mortgage,1,0.487
